t,scenario,vehicle_id,vtype,speed,accel,prox,wave,jerk,slip,density,friction,road_type,crashed
13.2660,low_friction,f_r_hw_normal.14,normal,24.8555,-0.0537,56.734,0.0000,0.0013,0.0001,5.667,0.4,highway,0
13.2660,low_friction,f_r_hw_normal.15,normal,32.4078,0.2402,106.199,0.0000,0.0202,0.0005,5.667,0.4,highway,0
13.2660,low_friction,f_r_hw_normal.16,normal,23.2688,-0.3641,602.232,0.0000,0.1857,0.0009,5.667,0.4,highway,0
13.2660,low_friction,f_r_hw_normal.17,normal,26.4209,-0.1442,74.257,0.0000,0.0133,0.0004,5.667,0.4,highway,0
13.2660,low_friction,f_r_hw_normal.18,normal,23.2453,-0.3519,48.400,0.0000,0.1831,0.0010,5.667,0.4,highway,0
13.2660,low_friction,f_r_hw_normal.19,normal,27.2925,-0.4365,82.734,0.0000,-0.0148,0.0011,5.667,0.4,highway,0
13.2660,low_friction,f_r_hw_normal.20,normal,27.7069,-0.6397,78.511,0.0000,0.0388,0.0015,5.667,0.4,highway,0
13.2660,low_friction,f_r_hw_normal.21,normal,31.3205,-0.3622,123.604,0.0000,0.0306,0.0008,5.667,0.4,highway,0
13.2660,low_friction,f_r_hw_normal.22,normal,34.6891,-2.2500,164.975,0.0000,0.0000,0.0007,5.667,0.4,highway,0
13.2660,low_friction,f_r_hw_normal.23,normal,38.5202,-1.0426,150.299,0.0000,0.2070,0.0018,5.667,0.4,highway,0
13.3330,low_friction,ego,ego,21.2819,0.3015,157.494,0.0000,0.0560,0.0037,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_aggressive.1,aggressive,29.7724,-0.4604,69.824,0.0000,-0.0096,0.0010,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_conservative.2,conservative,29.5647,0.0233,100.000,0.0000,-0.0041,0.0045,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_conservative.3,conservative,24.4808,0.0048,145.905,0.0000,-0.0009,0.0000,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_conservative.4,conservative,27.5850,-0.3686,83.680,0.0000,0.0141,0.0009,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_normal.12,normal,24.1374,0.0001,100.000,0.0000,-0.0000,0.0000,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_normal.13,normal,31.3224,0.6299,100.000,0.0000,-0.0544,0.1786,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_normal.14,normal,24.8519,-0.0536,56.686,0.0000,0.0014,0.0001,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_normal.15,normal,32.4240,0.2415,106.125,0.0000,0.0196,0.0005,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_normal.16,normal,23.2453,-0.3519,602.656,0.0000,0.1831,0.0009,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_normal.17,normal,26.4113,-0.1433,74.127,0.0000,0.0132,0.0004,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_normal.18,normal,23.2225,-0.3398,48.270,0.0000,0.1804,0.0009,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_normal.19,normal,27.2632,-0.4373,82.465,0.0000,-0.0121,0.0011,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_normal.20,normal,27.6642,-0.6369,78.214,0.0000,0.0409,0.0015,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_normal.21,normal,31.2964,-0.3602,123.277,0.0000,0.0301,0.0008,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_normal.22,normal,34.5384,-2.2500,164.488,0.0000,0.0000,0.0007,5.667,0.4,highway,0
13.3330,low_friction,f_r_hw_normal.23,normal,38.4512,-1.0291,149.819,0.0000,0.2022,0.0018,5.667,0.4,highway,0
13.4000,low_friction,ego,ego,21.3024,0.3049,158.059,0.0000,0.0497,0.0036,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_aggressive.1,aggressive,29.7415,-0.4610,69.496,0.0000,-0.0087,0.0010,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_conservative.2,conservative,29.5662,0.0230,100.000,0.0000,-0.0040,0.0044,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_conservative.3,conservative,24.4811,0.0047,146.438,0.0000,-0.0009,0.0000,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_conservative.4,conservative,27.5604,-0.3677,83.684,0.0000,0.0139,0.0009,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_normal.12,normal,24.1374,0.0001,100.000,0.0000,-0.0000,0.0000,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_normal.13,normal,31.3644,0.6263,100.000,0.0000,-0.0544,0.1770,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_normal.14,normal,24.8483,-0.0535,56.639,0.0000,0.0014,0.0001,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_normal.15,normal,32.4403,0.2428,106.053,0.0000,0.0190,0.0005,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_normal.16,normal,23.2225,-0.3398,603.081,0.0000,0.1804,0.0009,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_normal.17,normal,26.4018,-0.1424,73.998,0.0000,0.0130,0.0004,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_normal.18,normal,23.2005,-0.3280,48.143,0.0000,0.1776,0.0009,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_normal.19,normal,27.2339,-0.4380,82.196,0.0000,-0.0095,0.0011,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_normal.20,normal,27.6217,-0.6341,77.918,0.0000,0.0430,0.0015,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_normal.21,normal,31.2724,-0.3582,122.950,0.0000,0.0295,0.0008,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_normal.22,normal,34.3876,-2.2500,164.008,0.0000,0.0000,0.0006,5.667,0.4,highway,0
13.4000,low_friction,f_r_hw_normal.23,normal,38.3832,-1.0159,149.343,0.0000,0.1975,0.0018,5.667,0.4,highway,0
13.4670,low_friction,ego,ego,21.3230,0.3078,158.621,0.0000,0.0438,0.0036,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_aggressive.1,aggressive,29.7106,-0.4615,69.170,0.0000,-0.0078,0.0010,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_conservative.2,conservative,29.5678,0.0228,100.000,0.0000,-0.0040,0.0044,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_conservative.3,conservative,24.4814,0.0047,146.972,0.0000,-0.0009,0.0000,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_conservative.4,conservative,27.5358,-0.3668,83.687,0.0000,0.0138,0.0009,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_normal.12,normal,24.1374,0.0000,100.000,0.0000,-0.0000,0.0000,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_normal.13,normal,31.4061,0.6226,100.000,0.0000,-0.0543,0.1754,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_normal.14,normal,24.8448,-0.0534,56.591,0.0000,0.0015,0.0001,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_normal.15,normal,32.4566,0.2440,105.982,0.0000,0.0184,0.0005,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_normal.16,normal,23.2005,-0.3280,603.507,0.0000,0.1776,0.0010,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_normal.17,normal,26.3923,-0.1416,73.870,0.0000,0.0128,0.0004,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_normal.18,normal,23.1793,-0.3163,48.019,0.0000,0.1748,0.0009,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_normal.19,normal,27.2045,-0.4384,81.928,0.0000,-0.0069,0.0011,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_normal.20,normal,27.5794,-0.6311,77.623,0.0000,0.0451,0.0015,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_normal.21,normal,31.2485,-0.3563,122.625,0.0000,0.0290,0.0008,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_normal.22,normal,34.2369,-2.2500,163.537,0.0000,0.0000,0.0006,5.667,0.4,highway,0
13.4670,low_friction,f_r_hw_normal.23,normal,38.3159,-1.0031,148.869,0.0000,0.1930,0.0017,5.667,0.4,highway,0
13.5340,low_friction,ego,ego,21.3438,0.3103,159.180,0.0000,0.0385,0.0036,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_aggressive.1,aggressive,29.6797,-0.4620,68.846,0.0000,-0.0069,0.0010,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_conservative.2,conservative,29.5693,0.0225,100.000,0.0000,-0.0040,0.0043,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_conservative.3,conservative,24.4817,0.0046,147.508,0.0000,-0.0009,0.0000,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_conservative.4,conservative,27.5113,-0.3659,83.689,0.0000,0.0136,0.0009,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_normal.12,normal,24.1374,0.0000,100.000,0.0000,-0.0000,0.0000,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_normal.13,normal,31.4476,0.6190,100.000,0.0000,-0.0542,0.1739,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_normal.14,normal,24.8412,-0.0533,56.544,0.0000,0.0015,0.0001,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_normal.15,normal,32.4731,0.2452,105.914,0.0000,0.0178,0.0005,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_normal.16,normal,23.1793,-0.3163,603.935,0.0000,0.1748,0.0010,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_normal.17,normal,26.3828,-0.1407,73.743,0.0000,0.0127,0.0004,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_normal.18,normal,23.1589,-0.3049,47.897,0.0000,0.1718,0.0008,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_normal.19,normal,27.1751,-0.4387,81.660,0.0000,-0.0044,0.0011,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_normal.20,normal,27.5374,-0.6279,77.329,0.0000,0.0470,0.0015,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_normal.21,normal,31.2248,-0.3544,122.300,0.0000,0.0285,0.0008,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_normal.22,normal,34.0861,-2.2500,163.074,0.0000,0.0000,0.0005,5.667,0.4,highway,0
13.5340,low_friction,f_r_hw_normal.23,normal,38.2496,-0.9905,148.399,0.0000,0.1886,0.0017,5.667,0.4,highway,0
13.6010,low_friction,ego,ego,21.3647,0.3126,159.735,0.0000,0.0336,0.0036,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_aggressive.1,aggressive,29.6487,-0.4624,68.523,0.0000,-0.0060,0.0010,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_conservative.2,conservative,29.5708,0.0222,100.000,0.0000,-0.0039,0.0043,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_conservative.3,conservative,24.4820,0.0046,148.044,0.0000,-0.0009,0.0000,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_conservative.4,conservative,27.4868,-0.3650,83.690,0.0000,0.0135,0.0009,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_normal.12,normal,24.1374,0.0000,100.000,0.0000,-0.0000,0.0000,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_normal.13,normal,31.4888,0.6154,100.000,0.0000,-0.0541,0.1724,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_normal.14,normal,24.8376,-0.0532,56.497,0.0000,0.0016,0.0001,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_normal.15,normal,32.4896,0.2464,105.847,0.0000,0.0172,0.0005,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_normal.16,normal,23.1589,-0.3049,604.365,0.0000,0.1718,0.0010,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_normal.17,normal,26.3735,-0.1399,73.616,0.0000,0.0125,0.0004,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_normal.18,normal,23.1392,-0.2936,47.778,0.0000,0.1689,0.0008,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_normal.19,normal,27.1457,-0.4388,81.393,0.0000,-0.0020,0.0011,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_normal.20,normal,27.4955,-0.6247,77.038,0.0000,0.0489,0.0015,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_normal.21,normal,31.2012,-0.3525,121.977,0.0000,0.0280,0.0008,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_normal.22,normal,33.9354,-2.2500,162.619,0.0000,0.0000,0.0005,5.667,0.4,highway,0
13.6010,low_friction,f_r_hw_normal.23,normal,38.1840,-0.9782,147.931,0.0000,0.1843,0.0017,5.667,0.4,highway,0
13.6680,low_friction,ego,ego,21.3858,0.3145,160.286,0.0000,0.0290,0.0036,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_aggressive.1,aggressive,29.6177,-0.4627,68.203,0.0000,-0.0051,0.0010,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_conservative.2,conservative,29.5722,0.0220,100.000,0.0000,-0.0039,0.0042,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_conservative.3,conservative,24.4823,0.0045,148.582,0.0000,-0.0009,0.0000,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_conservative.4,conservative,27.4624,-0.3641,83.689,0.0000,0.0135,0.0009,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_normal.12,normal,24.1374,0.0000,100.000,0.0000,-0.0000,0.0000,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_normal.13,normal,31.5298,0.6118,100.000,0.0000,-0.0540,0.1708,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_normal.14,normal,24.8341,-0.0531,56.451,0.0000,0.0016,0.0001,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_normal.15,normal,32.5061,0.2475,105.781,0.0000,0.0166,0.0005,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_normal.16,normal,23.1392,-0.2936,604.796,0.0000,0.1689,0.0010,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_normal.17,normal,26.3641,-0.1391,73.490,0.0000,0.0123,0.0004,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_normal.18,normal,23.1203,-0.2826,47.662,0.0000,0.1659,0.0008,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_normal.19,normal,27.1163,-0.4388,81.126,0.0000,0.0004,0.0011,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_normal.20,normal,27.4539,-0.6213,76.747,0.0000,0.0508,0.0015,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_normal.21,normal,31.1777,-0.3506,121.655,0.0000,0.0276,0.0007,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_normal.22,normal,33.7846,-2.2500,162.172,0.0000,0.0000,0.0004,5.667,0.4,highway,0
13.6680,low_friction,f_r_hw_normal.23,normal,38.1193,-0.9662,147.466,0.0000,0.1802,0.0017,5.667,0.4,highway,0
13.7350,low_friction,ego,ego,21.4070,0.3162,160.834,0.0000,0.0248,0.0036,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_aggressive.1,aggressive,29.5867,-0.4630,67.884,0.0000,-0.0042,0.0010,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_conservative.2,conservative,29.5737,0.0217,100.000,0.0000,-0.0038,0.0042,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_conservative.3,conservative,24.4826,0.0045,149.121,0.0000,-0.0009,0.0000,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_conservative.4,conservative,27.4381,-0.3632,83.687,0.0000,0.0134,0.0009,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_normal.12,normal,24.1374,0.0000,100.000,0.0000,-0.0000,0.0000,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_normal.13,normal,31.5706,0.6082,100.000,0.0000,-0.0539,0.1693,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_normal.14,normal,24.8305,-0.0529,56.404,0.0000,0.0017,0.0001,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_normal.15,normal,32.5228,0.2485,105.717,0.0000,0.0161,0.0005,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_normal.16,normal,23.1203,-0.2826,605.228,0.0000,0.1659,0.0010,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_normal.17,normal,26.3549,-0.1383,73.365,0.0000,0.0122,0.0003,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_normal.18,normal,23.1021,-0.2717,47.549,0.0000,0.1629,0.0008,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_normal.19,normal,27.0869,-0.4386,80.861,0.0000,0.0027,0.0011,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_normal.20,normal,27.4125,-0.6178,76.458,0.0000,0.0525,0.0015,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_normal.21,normal,31.1543,-0.3488,121.333,0.0000,0.0271,0.0007,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_normal.22,normal,33.6339,-2.2500,161.734,0.0000,0.0000,0.0003,5.667,0.4,highway,0
13.7350,low_friction,f_r_hw_normal.23,normal,38.0554,-0.9544,147.003,0.0000,0.1762,0.0017,5.667,0.4,highway,0
13.8020,low_friction,ego,ego,21.4283,0.3176,161.379,0.0000,0.0210,0.0036,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_aggressive.1,aggressive,29.5556,-0.4632,67.567,0.0000,-0.0034,0.0011,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_conservative.2,conservative,29.5751,0.0215,100.000,0.0000,-0.0038,0.0041,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_conservative.3,conservative,24.4829,0.0044,149.660,0.0000,-0.0009,0.0000,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_conservative.4,conservative,27.4138,-0.3623,83.684,0.0000,0.0134,0.0009,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_normal.12,normal,24.1374,0.0000,100.000,0.0000,-0.0000,0.0000,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_normal.13,normal,31.6111,0.6047,100.000,0.0000,-0.0537,0.1678,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_normal.14,normal,24.8270,-0.0528,56.358,0.0000,0.0017,0.0001,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_normal.15,normal,32.5395,0.2496,105.655,0.0000,0.0155,0.0005,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_normal.16,normal,23.1021,-0.2717,605.662,0.0000,0.1629,0.0010,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_normal.17,normal,26.3457,-0.1375,73.240,0.0000,0.0120,0.0003,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_normal.18,normal,23.0846,-0.2610,47.438,0.0000,0.1599,0.0007,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_normal.19,normal,27.0576,-0.4383,80.596,0.0000,0.0050,0.0011,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_normal.20,normal,27.3714,-0.6142,76.171,0.0000,0.0542,0.0015,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_normal.21,normal,31.1310,-0.3471,121.012,0.0000,0.0266,0.0007,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_normal.22,normal,33.4862,-2.2035,161.303,0.0000,0.6981,0.0003,5.667,0.4,highway,0
13.8020,low_friction,f_r_hw_normal.23,normal,37.9922,-0.9430,146.544,0.0000,0.1722,0.0016,5.667,0.4,highway,0
13.8690,low_friction,ego,ego,21.4496,0.3187,161.920,0.0000,0.0174,0.0036,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_aggressive.1,aggressive,29.5246,-0.4634,67.252,0.0000,-0.0025,0.0011,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_conservative.2,conservative,29.5765,0.0212,100.000,0.0000,-0.0037,0.0041,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_conservative.3,conservative,24.4832,0.0043,150.201,0.0000,-0.0008,0.0000,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_conservative.4,conservative,27.3896,-0.3614,83.680,0.0000,0.0135,0.0009,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_normal.12,normal,24.1374,0.0000,100.000,0.0000,-0.0000,0.0000,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_normal.13,normal,31.6514,0.6011,100.000,0.0000,-0.0536,0.1663,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_normal.14,normal,24.8234,-0.0527,56.312,0.0000,0.0018,0.0001,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_normal.15,normal,32.5563,0.2506,105.595,0.0000,0.0149,0.0005,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_normal.16,normal,23.0846,-0.2610,606.097,0.0000,0.1599,0.0010,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_normal.17,normal,26.3365,-0.1367,73.116,0.0000,0.0119,0.0003,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_normal.18,normal,23.0678,-0.2506,47.329,0.0000,0.1568,0.0007,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_normal.19,normal,27.0282,-0.4378,80.331,0.0000,0.0072,0.0011,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_normal.20,normal,27.3305,-0.6105,75.886,0.0000,0.0558,0.0015,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_normal.21,normal,31.1079,-0.3453,120.693,0.0000,0.0262,0.0007,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_normal.22,normal,33.3430,-2.1377,160.880,0.0000,0.9858,0.0002,5.667,0.4,highway,0
13.8690,low_friction,f_r_hw_normal.23,normal,37.9298,-0.9317,146.087,0.0000,0.1684,0.0016,5.667,0.4,highway,0
13.9360,low_friction,ego,ego,21.4710,0.3197,162.457,0.0000,0.0140,0.0036,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_aggressive.1,aggressive,29.4935,-0.4635,66.939,0.0000,-0.0017,0.0011,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_conservative.2,conservative,29.5780,0.0210,100.000,0.0000,-0.0037,0.0040,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_conservative.3,conservative,24.4835,0.0043,150.743,0.0000,-0.0008,0.0000,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_conservative.4,conservative,27.3655,-0.3605,83.675,0.0000,0.0135,0.0009,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_normal.12,normal,24.1374,0.0000,100.000,0.0000,-0.0000,0.0000,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_normal.13,normal,31.6914,0.5975,100.000,0.0000,-0.0535,0.1649,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_normal.14,normal,24.8199,-0.0526,56.266,0.0000,0.0018,0.0001,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_normal.15,normal,32.5732,0.2515,105.535,0.0000,0.0144,0.0005,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_normal.16,normal,23.0678,-0.2506,606.533,0.0000,0.1568,0.0010,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_normal.17,normal,26.3274,-0.1359,72.992,0.0000,0.0118,0.0003,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_normal.18,normal,23.0517,-0.2403,47.223,0.0000,0.1538,0.0007,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_normal.19,normal,26.9989,-0.4372,80.068,0.0000,0.0093,0.0011,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_normal.20,normal,27.2898,-0.6066,75.602,0.0000,0.0574,0.0015,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_normal.21,normal,31.0849,-0.3436,120.374,0.0000,0.0257,0.0007,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_normal.22,normal,33.2040,-2.0752,160.464,0.0000,0.9384,0.0002,5.667,0.4,highway,0
13.9360,low_friction,f_r_hw_normal.23,normal,37.8681,-0.9208,145.632,0.0000,0.1647,0.0016,5.667,0.4,highway,0
14.0030,low_friction,ego,ego,21.4925,0.3204,162.991,0.0000,0.0110,0.0036,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_aggressive.1,aggressive,29.4625,-0.4636,66.628,0.0000,-0.0009,0.0011,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_conservative.2,conservative,29.5793,0.0207,100.000,0.0000,-0.0036,0.0040,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_conservative.3,conservative,24.4838,0.0042,151.286,0.0000,-0.0008,0.0000,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_conservative.4,conservative,27.3414,-0.3596,83.669,0.0000,0.0136,0.0009,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_normal.12,normal,24.1374,0.0000,100.000,0.0000,-0.0000,0.0000,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_normal.13,normal,31.7312,0.5940,100.000,0.0000,-0.0534,0.1634,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_normal.14,normal,24.8164,-0.0525,56.221,0.0000,0.0018,0.0001,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_normal.15,normal,32.5901,0.2525,105.478,0.0000,0.0139,0.0005,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_normal.16,normal,23.0517,-0.2403,606.971,0.0000,0.1538,0.0010,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_normal.17,normal,26.3183,-0.1351,72.869,0.0000,0.0116,0.0003,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_normal.18,normal,23.0363,-0.2303,47.120,0.0000,0.1507,0.0006,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_normal.19,normal,26.9697,-0.4364,79.805,0.0000,0.0114,0.0011,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_normal.20,normal,27.2494,-0.6027,75.319,0.0000,0.0589,0.0015,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_normal.21,normal,31.0620,-0.3419,120.056,0.0000,0.0253,0.0007,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_normal.22,normal,33.0689,-2.0156,160.056,0.0000,0.8942,0.0001,5.667,0.4,highway,0
14.0030,low_friction,f_r_hw_normal.23,normal,37.8071,-0.9100,145.180,0.0000,0.1611,0.0016,5.667,0.4,highway,0
14.0700,low_friction,ego,ego,21.5140,0.3209,163.522,0.0000,0.0081,0.0036,5.667,0.4,highway,0
14.0700,low_friction,f_r_hw_aggressive.1,aggressive,29.4314,-0.4636,66.319,0.0000,-0.0001,0.0011,5.667,0.4,highway,0
14.0700,low_friction,f_r_hw_conservative.2,conservative,29.5807,0.0205,100.000,0.0000,-0.0036,0.0039,5.667,0.4,highway,0
14.0700,low_friction,f_r_hw_conservative.3,conservative,24.4840,0.0042,151.831,0.0000,-0.0008,0.0000,5.667,0.4,highway,0
14.0700,low_friction,f_r_hw_conservative.4,conservative,27.3173,-0.3587,83.662,0.0000,0.0137,0.0009,5.667,0.4,highway,0
14.0700,low_friction,f_r_hw_normal.12,normal,24.1374,0.0000,100.000,0.0000,-0.0000,0.0000,5.667,0.4,highway,0
14.0700,low_friction,f_r_hw_normal.13,normal,31.7707,0.5904,100.000,0.0000,-0.0533,0.1620,5.667,0.4,highway,0
14.0700,low_friction,f_r_hw_normal.14,normal,24.8129,-0.0523,56.175,0.0000,0.0019,0.0001,5.667,0.4,highway,0
