t,scenario,vehicle_id,vtype,speed,accel,prox,wave,jerk,slip,density,friction,road_type,crashed
9.3130,highway,ego,ego,24.5128,-1.8084,27.064,0.0000,1.7554,0.0046,5.333,1.0,highway,0
9.3130,highway,f_r_hw_aggressive.1,aggressive,33.3297,-0.5131,61.349,0.0000,0.0088,0.0010,5.333,1.0,highway,0
9.3130,highway,f_r_hw_conservative.2,conservative,29.3480,0.1229,100.000,0.0000,-0.0427,0.0119,5.333,1.0,highway,0
9.3130,highway,f_r_hw_conservative.3,conservative,24.3571,0.0212,86.133,0.0000,-0.0170,0.0001,5.333,1.0,highway,0
9.3130,highway,f_r_hw_normal.10,normal,31.9770,0.0131,62.129,0.0000,-0.0013,0.0000,5.333,1.0,highway,0
9.3130,highway,f_r_hw_normal.11,normal,32.2072,-0.0072,62.359,0.0000,0.0006,0.0000,5.333,1.0,highway,0
9.3130,highway,f_r_hw_normal.12,normal,24.1371,0.0001,434.684,0.0000,-0.0001,0.0000,5.333,1.0,highway,0
9.3130,highway,f_r_hw_normal.13,normal,27.3612,1.8260,273.133,0.0000,-0.2130,0.0044,5.333,1.0,highway,0
9.3130,highway,f_r_hw_normal.14,normal,25.8114,0.5984,38.498,0.0000,0.2574,0.0016,5.333,1.0,highway,0
9.3130,highway,f_r_hw_normal.15,normal,22.0706,0.3535,89.898,0.0000,1.3565,0.0068,5.333,1.0,highway,0
9.3130,highway,f_r_hw_normal.16,normal,24.3557,0.0223,101.925,0.0000,-0.0175,0.0002,5.333,1.0,highway,0
9.3130,highway,f_r_hw_normal.17,normal,25.2787,-0.1072,37.145,0.0000,0.0054,0.0003,5.333,1.0,highway,0
9.3130,highway,f_r_hw_normal.18,normal,30.5728,0.0666,86.245,1.5008,-0.1983,0.0001,5.333,1.0,highway,0
9.3130,highway,f_r_hw_normal.19,normal,31.3084,-0.4240,115.653,1.5008,0.2306,0.0007,5.333,1.0,highway,0
9.3130,highway,f_r_hw_normal.8,normal,31.0546,0.0019,100.000,0.0000,-0.0007,0.0002,5.333,1.0,highway,0
9.3130,highway,f_r_hw_normal.9,normal,32.2575,0.1953,100.000,0.0000,2.9961,0.0193,5.333,1.0,highway,0
9.3800,highway,ego,ego,24.3992,-1.6946,26.910,0.0000,1.7059,0.0044,5.333,1.0,highway,0
9.3800,highway,f_r_hw_aggressive.1,aggressive,33.2954,-0.5118,60.850,0.0000,0.0185,0.0010,5.333,1.0,highway,0
9.3800,highway,f_r_hw_conservative.2,conservative,29.3560,0.1201,100.000,0.0000,-0.0417,0.0116,5.333,1.0,highway,0
9.3800,highway,f_r_hw_conservative.3,conservative,24.3584,0.0201,86.732,0.0000,-0.0164,0.0001,5.333,1.0,highway,0
9.3800,highway,f_r_hw_normal.10,normal,31.9780,0.0156,62.149,0.0000,0.0377,0.0000,5.333,1.0,highway,0
9.3800,highway,f_r_hw_normal.11,normal,32.2067,-0.0072,62.344,0.0000,0.0006,0.0000,5.333,1.0,highway,0
9.3800,highway,f_r_hw_normal.12,normal,24.1371,0.0001,435.148,0.0000,-0.0001,0.0000,5.333,1.0,highway,0
9.3800,highway,f_r_hw_normal.13,normal,27.4825,1.8117,273.450,0.0000,-0.2145,0.0044,5.333,1.0,highway,0
9.3800,highway,f_r_hw_normal.14,normal,25.8525,0.6145,38.607,0.0000,0.2415,0.0016,5.333,1.0,highway,0
9.3800,highway,f_r_hw_normal.15,normal,22.0996,0.4332,90.034,0.0000,1.1960,0.0068,5.333,1.0,highway,0
9.3800,highway,f_r_hw_normal.16,normal,24.3571,0.0212,101.928,0.0000,-0.0170,0.0002,5.333,1.0,highway,0
9.3800,highway,f_r_hw_normal.17,normal,25.2715,-0.1068,37.084,0.0000,0.0054,0.0003,5.333,1.0,highway,0
9.3800,highway,f_r_hw_normal.18,normal,30.5764,0.0535,85.828,1.5008,-0.1955,0.0001,5.333,1.0,highway,0
9.3800,highway,f_r_hw_normal.19,normal,31.2810,-0.4093,115.250,1.5008,0.2198,0.0007,5.333,1.0,highway,0
9.3800,highway,f_r_hw_normal.8,normal,31.0547,0.0019,100.000,0.0000,-0.0006,0.0002,5.333,1.0,highway,0
9.3800,highway,f_r_hw_normal.9,normal,32.2704,0.1914,100.000,0.0000,-0.0586,0.0189,5.333,1.0,highway,0
9.4470,highway,ego,ego,24.2931,-1.5845,26.765,0.0000,1.6527,0.0041,5.333,1.0,highway,0
9.4470,highway,f_r_hw_aggressive.1,aggressive,33.2612,-0.5100,60.357,0.0000,0.0277,0.0010,5.333,1.0,highway,0
9.4470,highway,f_r_hw_conservative.2,conservative,29.3639,0.1174,100.000,0.0000,-0.0408,0.0113,5.333,1.0,highway,0
9.4470,highway,f_r_hw_conservative.3,conservative,24.3597,0.0190,87.328,0.0000,-0.0159,0.0000,5.333,1.0,highway,0
9.4470,highway,f_r_hw_normal.10,normal,31.9792,0.0180,62.169,0.0000,0.0359,0.0000,5.333,1.0,highway,0
9.4470,highway,f_r_hw_normal.11,normal,32.2062,-0.0071,62.328,0.0000,0.0011,0.0000,5.333,1.0,highway,0
9.4470,highway,f_r_hw_normal.12,normal,24.1371,0.0001,435.611,0.0000,-0.0001,0.0000,5.333,1.0,highway,0
9.4470,highway,f_r_hw_normal.13,normal,27.6030,1.7973,273.758,0.0000,-0.2159,0.0043,5.333,1.0,highway,0
9.4470,highway,f_r_hw_normal.14,normal,25.8947,0.6296,38.722,0.0000,0.2261,0.0017,5.333,1.0,highway,0
9.4470,highway,f_r_hw_normal.15,normal,22.1334,0.5038,90.169,0.0000,1.0594,0.0068,5.333,1.0,highway,0
9.4470,highway,f_r_hw_normal.16,normal,24.3584,0.0201,101.923,0.0000,-0.0164,0.0002,5.333,1.0,highway,0
9.4470,highway,f_r_hw_normal.17,normal,25.2644,-0.1065,37.023,0.0000,0.0053,0.0003,5.333,1.0,highway,0
9.4470,highway,f_r_hw_normal.18,normal,30.5792,0.0407,85.411,1.5008,-0.1928,0.0001,5.333,1.0,highway,0
9.4470,highway,f_r_hw_normal.19,normal,31.2545,-0.3954,114.849,1.5008,0.2095,0.0007,5.333,1.0,highway,0
9.4470,highway,f_r_hw_normal.8,normal,31.0548,0.0018,100.000,0.0000,-0.0006,0.0002,5.333,1.0,highway,0
9.4470,highway,f_r_hw_normal.9,normal,32.2829,0.1875,100.000,0.0000,-0.0575,0.0185,5.333,1.0,highway,0
9.5140,highway,ego,ego,24.1941,-1.4780,26.630,0.0000,1.5972,0.0038,5.333,1.0,highway,0
9.5140,highway,f_r_hw_aggressive.1,aggressive,33.2272,-0.5076,59.868,0.0000,0.0362,0.0010,5.333,1.0,highway,0
9.5140,highway,f_r_hw_conservative.2,conservative,29.3716,0.1147,100.000,0.0000,-0.0399,0.0111,5.333,1.0,highway,0
9.5140,highway,f_r_hw_conservative.3,conservative,24.3609,0.0180,87.922,0.0000,-0.0153,0.0000,5.333,1.0,highway,0
9.5140,highway,f_r_hw_normal.10,normal,31.9806,0.0202,62.190,0.0000,0.0342,0.0000,5.333,1.0,highway,0
9.5140,highway,f_r_hw_normal.11,normal,32.2058,-0.0070,62.313,0.0000,0.0016,0.0000,5.333,1.0,highway,0
9.5140,highway,f_r_hw_normal.12,normal,24.1371,0.0001,436.075,0.0000,-0.0001,0.0000,5.333,1.0,highway,0
9.5140,highway,f_r_hw_normal.13,normal,27.7224,1.7828,274.058,0.0000,-0.2172,0.0043,5.333,1.0,highway,0
9.5140,highway,f_r_hw_normal.14,normal,25.9379,0.6437,38.841,0.0000,0.2114,0.0017,5.333,1.0,highway,0
9.5140,highway,f_r_hw_normal.15,normal,22.1714,0.5666,90.300,0.0000,0.9422,0.0068,5.333,1.0,highway,0
9.5140,highway,f_r_hw_normal.16,normal,24.3597,0.0190,101.912,0.0000,-0.0159,0.0002,5.333,1.0,highway,0
9.5140,highway,f_r_hw_normal.17,normal,25.2573,-0.1061,36.963,0.0000,0.0053,0.0003,5.333,1.0,highway,0
9.5140,highway,f_r_hw_normal.18,normal,30.5810,0.0280,84.994,1.5008,-0.1901,0.0000,5.333,1.0,highway,0
9.5140,highway,f_r_hw_normal.19,normal,31.2289,-0.3821,114.449,1.5008,0.1997,0.0007,5.333,1.0,highway,0
9.5140,highway,f_r_hw_normal.8,normal,31.0550,0.0018,100.000,0.0000,-0.0006,0.0002,5.333,1.0,highway,0
9.5140,highway,f_r_hw_normal.9,normal,32.2952,0.1838,100.000,0.0000,-0.0564,0.0181,5.333,1.0,highway,0
9.5810,highway,ego,ego,24.1019,-1.3753,26.503,0.0000,1.5406,0.0035,5.333,1.0,highway,0
9.5810,highway,f_r_hw_aggressive.1,aggressive,33.1934,-0.5046,59.385,0.0000,0.0443,0.0010,5.333,1.0,highway,0
9.5810,highway,f_r_hw_conservative.2,conservative,29.3791,0.1121,100.000,0.0000,-0.0390,0.0108,5.333,1.0,highway,0
9.5810,highway,f_r_hw_conservative.3,conservative,24.3620,0.0170,88.514,0.0000,-0.0148,0.0000,5.333,1.0,highway,0
9.5810,highway,f_r_hw_normal.10,normal,31.9821,0.0224,62.212,0.0000,0.0325,0.0001,5.333,1.0,highway,0
9.5810,highway,f_r_hw_normal.11,normal,32.2053,-0.0069,62.298,0.0000,0.0021,0.0000,5.333,1.0,highway,0
9.5810,highway,f_r_hw_normal.12,normal,24.1371,0.0001,436.538,0.0000,-0.0001,0.0000,5.333,1.0,highway,0
9.5810,highway,f_r_hw_normal.13,normal,27.8409,1.7682,274.351,0.0000,-0.2185,0.0042,5.333,1.0,highway,0
9.5810,highway,f_r_hw_normal.14,normal,25.9819,0.6568,38.966,0.0000,0.1972,0.0017,5.333,1.0,highway,0
9.5810,highway,f_r_hw_normal.15,normal,22.2131,0.6227,90.429,0.0000,0.8410,0.0067,5.333,1.0,highway,0
9.5810,highway,f_r_hw_normal.16,normal,24.3609,0.0180,101.895,0.0000,-0.0153,0.0002,5.333,1.0,highway,0
9.5810,highway,f_r_hw_normal.17,normal,25.2502,-0.1058,36.903,0.0000,0.0052,0.0003,5.333,1.0,highway,0
9.5810,highway,f_r_hw_normal.18,normal,30.5821,0.0155,84.577,1.5008,-0.1874,0.0000,5.333,1.0,highway,0
9.5810,highway,f_r_hw_normal.19,normal,31.2041,-0.3694,114.050,1.5008,0.1903,0.0006,5.333,1.0,highway,0
9.5810,highway,f_r_hw_normal.8,normal,31.0551,0.0018,100.000,0.0000,-0.0006,0.0002,5.333,1.0,highway,0
9.5810,highway,f_r_hw_normal.9,normal,32.3073,0.1801,100.000,0.0000,-0.0553,0.0177,5.333,1.0,highway,0
9.6480,highway,ego,ego,24.0164,-1.2764,26.385,0.0000,1.4838,0.0033,5.333,1.0,highway,0
9.6480,highway,f_r_hw_aggressive.1,aggressive,33.1598,-0.5012,58.907,0.0000,0.0518,0.0010,5.333,1.0,highway,0
9.6480,highway,f_r_hw_conservative.2,conservative,29.3864,0.1096,100.000,0.0000,-0.0382,0.0106,5.333,1.0,highway,0
9.6480,highway,f_r_hw_conservative.3,conservative,24.3631,0.0161,89.103,0.0000,-0.0142,0.0000,5.333,1.0,highway,0
9.6480,highway,f_r_hw_normal.10,normal,31.9837,0.0245,62.235,0.0000,0.0309,0.0001,5.333,1.0,highway,0
9.6480,highway,f_r_hw_normal.11,normal,32.2049,-0.0067,62.284,0.0000,0.0025,0.0000,5.333,1.0,highway,0
9.6480,highway,f_r_hw_normal.12,normal,24.1371,0.0001,437.002,0.0000,-0.0001,0.0000,5.333,1.0,highway,0
9.6480,highway,f_r_hw_normal.13,normal,27.9584,1.7536,274.635,0.0000,-0.2198,0.0042,5.333,1.0,highway,0
9.6480,highway,f_r_hw_normal.14,normal,26.0267,0.6690,39.095,0.0000,0.1835,0.0018,5.333,1.0,highway,0
9.6480,highway,f_r_hw_normal.15,normal,22.2582,0.6729,90.555,0.0000,0.7531,0.0067,5.333,1.0,highway,0
9.6480,highway,f_r_hw_normal.16,normal,24.3620,0.0170,101.872,0.0000,-0.0148,0.0002,5.333,1.0,highway,0
9.6480,highway,f_r_hw_normal.17,normal,25.2431,-0.1054,36.844,0.0000,0.0052,0.0003,5.333,1.0,highway,0
9.6480,highway,f_r_hw_normal.18,normal,30.5823,0.0032,84.161,1.5008,-0.1847,0.0000,5.333,1.0,highway,0
9.6480,highway,f_r_hw_normal.19,normal,31.1802,-0.3573,113.652,1.5008,0.1813,0.0006,5.333,1.0,highway,0
9.6480,highway,f_r_hw_normal.8,normal,31.0552,0.0017,100.000,0.0000,-0.0006,0.0002,5.333,1.0,highway,0
9.6480,highway,f_r_hw_normal.9,normal,32.3191,0.1765,100.000,0.0000,-0.0543,0.0174,5.333,1.0,highway,0
9.7150,highway,ego,ego,23.9373,-1.1812,26.276,0.0000,1.4275,0.0031,5.333,1.0,highway,0
9.7150,highway,f_r_hw_aggressive.1,aggressive,33.1265,-0.4972,58.435,0.0000,0.0588,0.0010,5.333,1.0,highway,0
9.7150,highway,f_r_hw_conservative.2,conservative,29.3936,0.1071,100.000,0.0000,-0.0374,0.0103,5.333,1.0,highway,0
9.7150,highway,f_r_hw_conservative.3,conservative,24.3641,0.0151,89.690,0.0000,-0.0137,0.0000,5.333,1.0,highway,0
9.7150,highway,f_r_hw_normal.10,normal,31.9855,0.0264,62.258,0.0000,0.0294,0.0001,5.333,1.0,highway,0
9.7150,highway,f_r_hw_normal.11,normal,32.2044,-0.0065,62.269,0.0000,0.0029,0.0000,5.333,1.0,highway,0
9.7150,highway,f_r_hw_normal.12,normal,24.1371,0.0001,437.465,0.0000,-0.0001,0.0000,5.333,1.0,highway,0
9.7150,highway,f_r_hw_normal.13,normal,28.0749,1.7388,274.912,0.0000,-0.2210,0.0041,5.333,1.0,highway,0
9.7150,highway,f_r_hw_normal.14,normal,26.0723,0.6804,39.229,0.0000,0.1704,0.0018,5.333,1.0,highway,0
9.7150,highway,f_r_hw_normal.15,normal,22.3063,0.7180,90.678,0.0000,0.6761,0.0067,5.333,1.0,highway,0
9.7150,highway,f_r_hw_normal.16,normal,24.3631,0.0161,101.843,0.0000,-0.0142,0.0001,5.333,1.0,highway,0
9.7150,highway,f_r_hw_normal.17,normal,25.2361,-0.1051,36.786,0.0000,0.0052,0.0003,5.333,1.0,highway,0
9.7150,highway,f_r_hw_normal.18,normal,30.5817,-0.0090,83.744,1.4848,-0.1821,0.0000,5.333,1.0,highway,0
9.7150,highway,f_r_hw_normal.19,normal,31.1570,-0.3458,113.256,1.5008,0.1727,0.0006,5.333,1.0,highway,0
9.7150,highway,f_r_hw_normal.8,normal,31.0553,0.0017,100.000,0.0000,-0.0006,0.0002,5.333,1.0,highway,0
9.7150,highway,f_r_hw_normal.9,normal,32.3307,0.1729,100.000,0.0000,-0.0532,0.0170,5.333,1.0,highway,0
9.7820,highway,ego,ego,23.8642,-1.0897,26.175,0.0000,1.3720,0.0028,5.333,1.0,highway,0
9.7820,highway,f_r_hw_aggressive.1,aggressive,33.0935,-0.4929,57.967,0.0000,0.0654,0.0010,5.333,1.0,highway,0
9.7820,highway,f_r_hw_conservative.2,conservative,29.4006,0.1046,100.000,0.0000,-0.0365,0.0101,5.333,1.0,highway,0
9.7820,highway,f_r_hw_conservative.3,conservative,24.3651,0.0143,90.275,0.0000,-0.0131,0.0000,5.333,1.0,highway,0
9.7820,highway,f_r_hw_normal.10,normal,31.9874,0.0283,62.281,0.0000,0.0279,0.0001,5.333,1.0,highway,0
9.7820,highway,f_r_hw_normal.11,normal,32.2040,-0.0063,62.254,0.0000,0.0033,0.0000,5.333,1.0,highway,0
9.7820,highway,f_r_hw_normal.12,normal,24.1371,0.0001,437.929,0.0000,-0.0001,0.0000,5.333,1.0,highway,0
9.7820,highway,f_r_hw_normal.13,normal,28.1904,1.7240,275.181,0.0000,-0.2221,0.0041,5.333,1.0,highway,0
9.7820,highway,f_r_hw_normal.14,normal,26.1186,0.6909,39.368,0.0000,0.1577,0.0018,5.333,1.0,highway,0
9.7820,highway,f_r_hw_normal.15,normal,22.3571,0.7585,90.797,0.0000,0.6084,0.0067,5.333,1.0,highway,0
9.7820,highway,f_r_hw_normal.16,normal,24.3641,0.0151,101.810,0.0000,-0.0137,0.0001,5.333,1.0,highway,0
9.7820,highway,f_r_hw_normal.17,normal,25.2291,-0.1047,36.728,0.0000,0.0052,0.0003,5.333,1.0,highway,0
9.7820,highway,f_r_hw_normal.18,normal,30.5803,-0.0209,83.328,1.3776,-0.1794,0.0001,5.333,1.0,highway,0
9.7820,highway,f_r_hw_normal.19,normal,31.1346,-0.3348,112.860,1.5008,0.1644,0.0006,5.333,1.0,highway,0
9.7820,highway,f_r_hw_normal.8,normal,31.0554,0.0016,100.000,0.0000,-0.0006,0.0002,5.333,1.0,highway,0
9.7820,highway,f_r_hw_normal.9,normal,32.3421,0.1694,100.000,0.0000,-0.0522,0.0166,5.333,1.0,highway,0
9.8490,highway,ego,ego,23.7971,-1.0019,26.082,0.0000,1.3178,0.0026,5.333,1.0,highway,0
9.8490,highway,f_r_hw_aggressive.1,aggressive,33.0608,-0.4881,57.505,0.0000,0.0715,0.0010,5.333,1.0,highway,0
9.8490,highway,f_r_hw_conservative.2,conservative,29.4075,0.1023,100.000,0.0000,-0.0357,0.0098,5.333,1.0,highway,0
9.8490,highway,f_r_hw_conservative.3,conservative,24.3660,0.0134,90.858,0.0000,-0.0126,0.0000,5.333,1.0,highway,0
9.8490,highway,f_r_hw_normal.10,normal,31.9894,0.0301,62.306,0.0000,0.0265,0.0001,5.333,1.0,highway,0
9.8490,highway,f_r_hw_normal.11,normal,32.2036,-0.0060,62.240,0.0000,0.0036,0.0000,5.333,1.0,highway,0
9.8490,highway,f_r_hw_normal.12,normal,24.1371,0.0001,438.392,0.0000,-0.0000,0.0000,5.333,1.0,highway,0
9.8490,highway,f_r_hw_normal.13,normal,28.3049,1.7091,275.442,0.0000,-0.2232,0.0040,5.333,1.0,highway,0
9.8490,highway,f_r_hw_normal.14,normal,26.1655,0.7006,39.511,0.0000,0.1456,0.0018,5.333,1.0,highway,0
9.8490,highway,f_r_hw_normal.15,normal,22.4104,0.7951,90.913,0.0000,0.5486,0.0066,5.333,1.0,highway,0
9.8490,highway,f_r_hw_normal.16,normal,24.3651,0.0143,101.772,0.0000,-0.0131,0.0001,5.333,1.0,highway,0
9.8490,highway,f_r_hw_normal.17,normal,25.2221,-0.1044,36.671,0.0000,0.0052,0.0003,5.333,1.0,highway,0
9.8490,highway,f_r_hw_normal.18,normal,30.3622,-3.2543,82.926,1.2704,-48.5002,0.0001,5.333,1.0,highway,0
9.8490,highway,f_r_hw_normal.19,normal,31.1129,-0.3244,112.465,1.5008,0.1565,0.0006,5.333,1.0,highway,0
9.8490,highway,f_r_hw_normal.8,normal,31.0555,0.0016,100.000,0.0000,-0.0006,0.0002,5.333,1.0,highway,0
9.8490,highway,f_r_hw_normal.9,normal,32.3532,0.1660,100.000,0.0000,-0.0512,0.0163,5.333,1.0,highway,0
9.9160,highway,ego,ego,23.7356,-0.9175,25.997,0.0000,1.2649,0.0024,5.333,1.0,highway,0
9.9160,highway,f_r_hw_aggressive.1,aggressive,33.0284,-0.4830,57.049,0.0000,0.0771,0.0010,5.333,1.0,highway,0
9.9160,highway,f_r_hw_conservative.2,conservative,29.4142,0.0999,100.000,0.0000,-0.0349,0.0096,5.333,1.0,highway,0
9.9160,highway,f_r_hw_conservative.3,conservative,24.3668,0.0126,91.438,0.0000,-0.0120,0.0000,5.333,1.0,highway,0
9.9160,highway,f_r_hw_normal.10,normal,31.9915,0.0317,62.331,0.0000,0.0251,0.0001,5.333,1.0,highway,0
9.9160,highway,f_r_hw_normal.11,normal,32.2032,-0.0058,62.226,0.0000,0.0039,0.0000,5.333,1.0,highway,0
9.9160,highway,f_r_hw_normal.12,normal,24.1371,0.0001,438.856,0.0000,-0.0000,0.0000,5.333,1.0,highway,0
9.9160,highway,f_r_hw_normal.13,normal,28.4184,1.6942,275.696,0.0000,-0.2242,0.0040,5.333,1.0,highway,0
9.9160,highway,f_r_hw_normal.14,normal,26.2130,0.7095,39.659,0.0000,0.1338,0.0018,5.333,1.0,highway,0
9.9160,highway,f_r_hw_normal.15,normal,22.4658,0.8281,91.025,0.0000,0.4954,0.0066,5.333,1.0,highway,0
9.9160,highway,f_r_hw_normal.16,normal,24.3660,0.0134,101.729,0.0000,-0.0126,0.0001,5.333,1.0,highway,0
9.9160,highway,f_r_hw_normal.17,normal,25.2151,-0.1040,36.614,0.0000,0.0052,0.0003,5.333,1.0,highway,0
9.9160,highway,f_r_hw_normal.18,normal,30.1560,-3.0785,82.538,1.1632,2.6369,0.0003,5.333,1.0,highway,0
9.9160,highway,f_r_hw_normal.19,normal,31.0939,-0.2827,112.071,1.5008,0.6246,0.0006,5.333,1.0,highway,0
9.9160,highway,f_r_hw_normal.8,normal,31.0556,0.0016,100.000,0.0000,-0.0005,0.0001,5.333,1.0,highway,0
9.9160,highway,f_r_hw_normal.9,normal,32.3641,0.1627,100.000,0.0000,-0.0503,0.0159,5.333,1.0,highway,0
9.9830,highway,ego,ego,23.6796,-0.8366,25.920,0.0000,1.2137,0.0021,5.667,1.0,highway,0
9.9830,highway,f_r_hw_aggressive.1,aggressive,32.9964,-0.4775,56.597,0.0000,0.0823,0.0010,5.667,1.0,highway,0
9.9830,highway,f_r_hw_conservative.2,conservative,29.4207,0.0977,100.000,0.0000,-0.0342,0.0094,5.667,1.0,highway,0
9.9830,highway,f_r_hw_conservative.3,conservative,24.3676,0.0119,92.016,0.0000,-0.0115,0.0000,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.10,normal,31.9938,0.0333,62.356,0.0000,0.0238,0.0001,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.11,normal,32.2029,-0.0055,62.212,0.0000,0.0042,0.0000,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.12,normal,24.1371,0.0001,439.319,0.0000,-0.0000,0.0000,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.13,normal,28.5309,1.6792,275.942,0.0000,-0.2252,0.0039,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.14,normal,26.2611,0.7177,39.811,0.0000,0.1226,0.0019,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.15,normal,22.5233,0.8580,91.133,0.0000,0.4479,0.0066,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.16,normal,24.3668,0.0126,101.683,0.0000,-0.0120,0.0001,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.17,normal,25.2082,-0.1037,36.558,0.0000,0.0052,0.0003,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.18,normal,29.9606,-2.9161,82.163,1.0560,2.4355,0.0005,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.19,normal,31.0751,-0.2803,111.678,1.5008,0.0370,0.0006,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.20,normal,33.9999,0.0000,680.514,0.0000,0.0000,0.0000,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.8,normal,31.0557,0.0015,100.000,0.0000,-0.0005,0.0001,5.667,1.0,highway,0
9.9830,highway,f_r_hw_normal.9,normal,32.3748,0.1594,100.000,0.0000,-0.0493,0.0156,5.667,1.0,highway,0
10.0500,highway,ego,ego,23.6287,-0.7590,25.850,0.0000,1.1641,0.0019,5.667,1.0,highway,0
10.0500,highway,f_r_hw_aggressive.1,aggressive,32.9648,-0.4717,56.151,0.0000,0.0871,0.0009,5.667,1.0,highway,0
10.0500,highway,f_r_hw_conservative.2,conservative,29.4271,0.0954,100.000,0.0000,-0.0334,0.0092,5.667,1.0,highway,0
10.0500,highway,f_r_hw_conservative.3,conservative,24.3684,0.0111,92.592,0.0000,-0.0110,0.0000,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.10,normal,31.9961,0.0348,62.382,0.0000,0.0226,0.0001,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.11,normal,32.2025,-0.0052,62.198,0.0000,0.0045,0.0000,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.12,normal,24.1372,0.0001,439.783,0.0000,-0.0000,0.0000,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.13,normal,28.6424,1.6641,276.180,0.0000,-0.2261,0.0039,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.14,normal,26.3097,0.7252,39.967,0.0000,0.1117,0.0019,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.15,normal,22.5826,0.8850,91.237,0.0000,0.4053,0.0065,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.16,normal,24.3676,0.0119,101.634,0.0000,-0.0115,0.0001,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.17,normal,25.2012,-0.1033,36.502,0.0000,0.0053,0.0003,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.18,normal,29.7753,-2.7658,81.801,0.9488,2.2548,0.0006,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.19,normal,31.0565,-0.2779,111.286,1.5008,0.0356,0.0006,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.20,normal,33.9986,-0.0196,680.208,0.0000,-0.2936,0.0000,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.8,normal,31.0558,0.0015,100.000,0.0000,-0.0005,0.0001,5.667,1.0,highway,0
10.0500,highway,f_r_hw_normal.9,normal,32.3852,0.1562,100.000,0.0000,-0.0483,0.0153,5.667,1.0,highway,0
10.1170,highway,ego,ego,23.5829,-0.6846,25.787,0.0000,1.1162,0.0017,5.667,1.0,highway,0
10.1170,highway,f_r_hw_aggressive.1,aggressive,32.9336,-0.4656,55.711,0.0000,0.0916,0.0009,5.667,1.0,highway,0
10.1170,highway,f_r_hw_conservative.2,conservative,29.4333,0.0933,100.000,0.0000,-0.0327,0.0090,5.667,1.0,highway,0
10.1170,highway,f_r_hw_conservative.3,conservative,24.3691,0.0104,93.166,0.0000,-0.0105,0.0000,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.10,normal,31.9985,0.0363,62.409,0.0000,0.0213,0.0001,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.11,normal,32.2022,-0.0049,62.184,0.0000,0.0047,0.0000,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.12,normal,24.1372,0.0001,440.246,0.0000,-0.0000,0.0000,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.13,normal,28.7529,1.6490,276.411,0.0000,-0.2269,0.0038,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.14,normal,26.3588,0.7319,40.128,0.0000,0.1013,0.0019,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.15,normal,22.6436,0.9095,91.337,0.0000,0.3670,0.0065,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.16,normal,24.3684,0.0111,101.581,0.0000,-0.0110,0.0001,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.17,normal,25.1943,-0.1030,36.447,0.0000,0.0053,0.0003,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.18,normal,29.5993,-2.6263,81.450,0.8416,2.0919,0.0008,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.19,normal,31.0381,-0.2756,110.894,1.5008,0.0342,0.0006,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.20,normal,33.9721,-0.3954,679.904,0.0000,-5.6377,0.0000,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.8,normal,31.0559,0.0015,100.000,0.0000,-0.0005,0.0001,5.667,1.0,highway,0
10.1170,highway,f_r_hw_normal.9,normal,32.3955,0.1530,100.000,0.0000,-0.0474,0.0150,5.667,1.0,highway,0
10.1840,highway,ego,ego,23.5418,-0.6133,25.731,0.0000,1.0701,0.0016,5.667,1.0,highway,0
