epoch,step,vehicle_id,speed_kmh,accel_ms2,prox_m,wave_m,ai_score,category
2,201,cross_5,50.18,-0.224,149.59,119.574,46.49,Normal
2,204,cross_0,46.91,0.404,63.08,33.743,46.5,Normal
2,204,cross_1,50.4,0.299,53.08,36.259,46.84,Normal
2,204,cross_2,28.27,6.711,7.31,33.683,100.0,Aggressive
2,204,cross_3,50.32,0.352,29.1,36.252,61.02,Normal
2,204,cross_4,50.14,-0.668,84.79,63.536,48.26,Normal
2,204,cross_5,50.17,-0.014,145.4,119.861,45.65,Normal
2,207,cross_0,46.67,-0.679,66.95,33.743,47.56,Normal
2,207,cross_1,50.2,-0.565,57.25,36.259,47.86,Normal
2,207,cross_2,30.58,6.41,7.26,33.055,100.0,Aggressive
2,207,cross_3,49.63,-1.943,24.98,36.25,73.28,Aggressive
2,207,cross_4,50.38,0.66,80.61,36.248,48.28,Normal
2,207,cross_5,50.25,0.22,141.21,119.655,46.49,Normal
2,210,cross_0,46.91,0.666,70.83,33.743,47.55,Normal
2,210,cross_1,50.19,-0.007,61.43,36.259,45.63,Normal
2,210,cross_2,32.56,5.512,8.1,32.4,100.0,Aggressive
2,210,cross_3,44.91,-13.109,21.16,36.231,91.09,Aggressive
2,210,cross_4,50.36,-0.057,76.43,36.26,45.86,Normal
2,210,cross_5,50.29,0.111,137.02,118.954,46.07,Normal
2,213,cross_0,46.69,-0.601,74.71,33.743,47.25,Normal
2,213,cross_1,50.23,0.11,65.61,36.259,46.05,Normal
2,213,cross_2,34.77,6.144,9.74,31.731,100.0,Aggressive
2,213,cross_3,40.05,-13.5,17.76,36.173,96.82,Aggressive
2,213,cross_4,50.37,0.03,72.26,36.263,45.76,Normal
2,213,cross_5,50.29,-0.015,132.83,117.748,45.68,Normal
2,216,cross_0,46.78,0.251,78.68,33.743,45.87,Normal
2,216,cross_1,50.4,0.459,69.86,36.26,47.48,Normal
2,216,cross_2,37.22,6.802,12.56,31.061,100.0,Aggressive
2,216,cross_3,35.19,-13.5,15.06,36.058,100.0,Aggressive
2,216,cross_4,50.39,0.058,68.19,36.264,45.88,Normal
2,216,cross_5,50.34,0.162,128.68,116.022,46.28,Normal
2,219,cross_0,46.7,-0.228,82.65,33.743,45.76,Normal
2,219,cross_1,50.37,-0.077,74.11,36.261,45.95,Normal
2,219,cross_2,39.57,6.528,15.67,30.406,100.0,Aggressive
2,219,cross_3,30.33,-13.5,12.95,35.869,100.0,Aggressive
2,219,cross_4,50.15,-0.677,64.15,36.266,48.3,Normal
2,219,cross_5,50.36,0.058,124.53,113.752,45.87,Normal
2,222,cross_0,46.84,0.384,86.73,33.743,46.41,Normal
2,222,cross_1,50.23,-0.379,78.44,36.262,47.12,Normal
2,222,cross_2,41.7,5.902,19.51,29.777,93.61,Aggressive
2,222,cross_3,30.18,-0.4,11.86,35.601,90.16,Aggressive
2,222,cross_4,50.38,0.647,60.3,36.268,48.23,Normal
2,222,cross_5,50.35,-0.042,120.44,110.904,45.8,Normal
2,225,cross_0,46.9,0.182,90.71,33.742,45.62,Normal
2,225,cross_1,50.34,0.295,82.7,36.263,46.81,Normal
2,225,cross_2,43.92,6.185,23.04,29.19,87.54,Aggressive
2,225,cross_3,32.7,7.008,10.67,35.272,100.0,Aggressive
2,225,cross_4,50.36,-0.059,56.36,36.27,45.87,Normal
2,225,cross_5,50.13,-0.61,116.33,107.434,48.03,Normal
2,228,cross_0,46.8,-0.28,94.58,33.742,45.99,Normal
2,228,cross_1,50.18,-0.448,86.86,36.263,47.39,Normal
2,228,cross_2,46.15,6.199,26.38,28.658,82.59,Aggressive
2,228,cross_3,35.04,6.498,9.22,34.898,100.0,Aggressive
2,228,cross_4,50.24,-0.325,52.27,36.272,46.91,Normal
2,228,cross_5,50.22,0.26,112.15,103.278,46.65,Normal
2,231,cross_0,46.75,-0.15,98.56,33.741,45.46,Normal
2,231,cross_1,50.26,0.233,91.12,36.264,46.55,Normal
2,231,cross_2,48.39,6.219,30.35,28.197,77.56,Aggressive
2,231,cross_3,37.08,5.657,9.4,34.491,100.0,Aggressive
2,231,cross_4,50.39,0.395,48.42,36.273,47.3,Normal
2,231,cross_5,50.17,-0.14,108.05,98.349,46.15,Normal
2,234,cross_0,46.79,0.104,102.66,33.741,45.28,Normal
2,234,cross_1,50.2,-0.176,95.48,36.264,46.3,Normal
2,234,cross_2,50.3,5.282,34.87,27.818,72.95,Aggressive
2,234,cross_3,39.27,6.089,11.48,34.065,100.0,Aggressive
2,234,cross_4,50.23,-0.441,44.93,36.274,48.19,Normal
2,234,cross_5,50.29,0.318,104.06,92.524,46.89,Normal
2,237,cross_0,46.76,-0.065,106.64,33.74,45.12,Normal
2,237,cross_1,50.33,0.364,99.75,36.264,47.08,Normal
2,237,cross_2,50.19,-0.288,39.06,27.528,50.58,Normal
2,237,cross_3,41.64,6.589,13.5,33.633,100.0,Aggressive
2,237,cross_4,50.27,0.128,41.3,36.275,48.55,Normal
2,237,cross_5,50.35,0.171,100.0,85.62,46.32,Normal
2,240,cross_0,46.85,0.254,110.64,33.74,45.89,Normal
2,240,cross_1,50.24,-0.241,104.02,36.265,46.57,Normal
2,240,cross_2,50.26,0.178,43.27,27.33,47.77,Normal
2,240,cross_3,43.89,6.25,16.15,33.208,100.0,Aggressive
2,240,cross_4,50.14,-0.363,37.82,36.276,51.78,Normal
2,240,cross_5,50.22,-0.348,95.97,77.349,47.0,Normal
2,243,cross_0,46.76,-0.274,114.62,33.74,45.95,Normal
2,243,cross_1,50.22,-0.063,108.28,36.264,45.86,Normal
2,243,cross_2,50.15,-0.284,47.5,27.226,46.92,Normal
2,243,cross_3,46.17,6.318,19.29,32.801,94.92,Aggressive
2,243,cross_4,50.29,0.405,34.52,36.276,54.91,Normal
2,243,cross_5,50.35,0.344,91.94,67.206,47.01,Normal
2,246,cross_0,46.86,0.301,118.61,33.739,46.08,Normal
2,246,cross_1,50.23,0.015,112.55,36.264,45.67,Normal
2,246,cross_2,50.31,0.444,51.73,27.217,47.4,Normal
2,246,cross_3,48.37,6.113,22.8,32.425,88.87,Aggressive
2,246,cross_4,50.25,-0.111,31.46,36.276,57.06,Normal
2,246,cross_5,50.4,0.138,87.95,54.152,46.2,Normal
2,249,cross_0,46.75,-0.318,122.47,33.739,46.13,Normal
2,249,cross_1,50.35,0.332,116.7,36.264,46.96,Normal
2,249,cross_2,50.34,0.066,55.68,27.304,45.89,Normal
2,249,cross_3,50.36,5.521,26.1,32.092,83.91,Aggressive
2,249,cross_4,50.27,0.066,28.12,36.276,61.2,Normal
2,249,cross_5,50.29,-0.296,83.82,35.073,46.8,Normal
2,252,cross_0,46.83,0.21,126.32,33.739,45.71,Normal
2,252,cross_1,50.23,-0.327,120.86,36.264,46.91,Normal
2,252,cross_2,50.36,0.061,59.66,27.486,45.88,Normal
2,252,cross_3,50.26,-0.282,29.65,31.805,59.99,Normal
2,252,cross_4,50.35,0.217,25.04,36.276,66.44,Normal
2,252,cross_5,50.25,-0.11,79.71,35.399,46.05,Normal
2,255,cross_0,46.73,-0.266,130.18,33.739,45.92,Normal
2,255,cross_1,50.34,0.301,125.02,36.263,46.83,Normal
2,255,cross_2,50.16,-0.566,63.67,27.761,47.85,Normal
2,255,cross_3,50.15,-0.295,33.34,31.564,55.65,Normal
2,255,cross_4,50.28,-0.202,22.33,36.276,70.92,Aggressive
2,255,cross_5,50.31,0.158,75.59,35.664,46.26,Normal
2,258,cross_0,46.74,0.036,134.05,33.739,45.0,Normal
2,258,cross_1,50.17,-0.461,129.17,36.262,47.44,Normal
2,258,cross_2,50.29,0.381,67.7,28.125,47.14,Normal
2,258,cross_3,50.19,0.118,37.14,31.373,51.36,Normal
2,258,cross_4,50.37,0.267,20.13,36.275,75.25,Aggressive
2,258,cross_5,50.2,-0.294,71.49,35.87,46.78,Normal
2,261,cross_0,46.71,-0.082,137.91,33.74,45.18,Normal
2,261,cross_1,50.29,0.328,133.34,36.262,46.93,Normal
2,261,cross_2,50.39,0.276,71.75,28.576,46.75,Normal
2,261,cross_3,50.19,0.004,41.02,31.231,48.2,Normal
2,261,cross_4,50.39,0.047,18.62,36.274,77.33,Aggressive
2,261,cross_5,50.15,-0.141,67.4,36.024,46.15,Normal
2,264,cross_0,46.82,0.291,141.78,33.74,46.04,Normal
2,264,cross_1,50.32,0.086,137.5,36.26,45.97,Normal
2,264,cross_2,50.3,-0.241,75.82,29.109,46.59,Normal
2,264,cross_3,50.29,0.265,44.95,31.139,47.5,Normal
2,264,cross_4,50.36,-0.095,17.99,36.274,78.8,Aggressive
2,264,cross_5,50.39,0.667,63.32,36.131,48.31,Normal
2,267,cross_0,46.84,0.054,145.64,33.74,45.09,Normal
2,267,cross_1,50.14,-0.511,141.66,36.26,47.63,Normal
2,267,cross_2,50.38,0.201,79.89,29.719,46.44,Normal
2,267,cross_3,50.13,-0.434,48.92,31.097,47.36,Normal
2,267,cross_4,50.22,-0.394,18.32,36.273,79.29,Aggressive
2,267,cross_5,50.17,-0.608,59.25,36.199,48.03,Normal
2,270,cross_0,46.83,-0.02,149.51,33.74,44.95,Normal
2,270,cross_1,50.38,0.677,145.83,36.259,48.35,Normal
2,270,cross_2,50.23,-0.412,83.98,30.388,47.26,Normal
2,270,cross_3,50.14,0.029,52.93,31.105,45.7,Normal
2,270,cross_4,50.34,0.342,19.57,36.272,76.64,Aggressive
2,270,cross_5,50.3,0.361,55.21,36.236,47.07,Normal
2,273,cross_0,46.68,-0.407,153.49,33.739,46.47,Normal
2,273,cross_1,50.36,-0.055,150.09,36.258,45.85,Normal
2,273,cross_2,50.13,-0.267,88.26,31.091,46.65,Normal
2,273,cross_3,50.35,0.583,57.21,31.165,47.96,Normal
2,273,cross_4,50.16,-0.498,22.32,36.272,72.1,Aggressive
2,273,cross_5,50.28,-0.057,51.45,36.25,45.85,Normal
2,276,cross_0,46.78,0.258,157.36,33.739,45.89,Normal
2,276,cross_1,50.33,-0.096,154.26,36.257,46.01,Normal
2,276,cross_2,50.35,0.59,92.35,31.804,47.99,Normal
2,276,cross_3,50.17,-0.516,61.24,31.274,47.66,Normal
2,276,cross_4,50.22,0.177,24.81,36.271,66.62,Normal
2,276,cross_5,50.39,0.303,47.48,36.253,47.06,Normal
2,279,cross_0,46.88,0.297,161.35,33.74,46.07,Normal
2,279,cross_1,50.15,-0.492,158.52,36.256,47.56,Normal
2,279,cross_2,50.16,-0.525,96.64,32.503,47.69,Normal
2,279,cross_3,50.38,0.595,65.52,31.432,48.02,Normal
2,279,cross_4,50.26,0.096,28.33,36.271,61.02,Normal
2,279,cross_5,50.28,-0.322,43.88,36.254,48.11,Normal
2,282,cross_0,46.85,-0.079,165.22,33.74,45.2,Normal
2,282,cross_1,50.29,0.394,162.68,36.255,47.2,Normal
2,282,cross_2,50.18,0.058,100.74,33.163,45.83,Normal
2,282,cross_3,50.29,-0.242,69.59,31.64,46.59,Normal
2,282,cross_4,50.19,-0.2,31.47,36.27,57.39,Normal
2,282,cross_5,50.15,-0.346,40.03,36.254,50.15,Normal
2,285,cross_0,46.67,-0.511,169.19,33.74,46.88,Normal
2,285,cross_1,50.31,0.066,166.95,36.255,45.89,Normal
2,285,cross_2,50.26,0.235,105.02,33.757,46.55,Normal
2,285,cross_3,50.25,-0.137,73.87,31.896,46.16,Normal
2,285,cross_4,50.17,-0.036,35.34,36.269,52.62,Normal
2,285,cross_5,50.24,0.259,36.69,36.254,52.32,Normal
2,288,cross_0,46.69,0.047,173.18,33.741,45.03,Normal
2,288,cross_1,50.22,-0.258,171.21,36.254,46.64,Normal
2,288,cross_2,50.37,0.298,109.31,34.278,46.83,Normal
2,288,cross_3,50.16,-0.228,78.15,32.198,46.5,Normal
2,288,cross_4,50.34,0.463,39.3,36.268,51.15,Normal
2,288,cross_5,50.19,-0.159,33.55,36.253,54.89,Normal
2,291,cross_0,46.86,0.481,177.28,33.742,46.81,Normal
2,291,cross_1,50.21,-0.026,175.57,36.254,45.71,Normal
2,291,cross_2,50.2,-0.473,113.77,34.728,47.49,Normal
2,291,cross_3,50.21,0.124,82.64,32.545,46.1,Normal
2,291,cross_4,50.37,0.072,43.79,36.267,47.16,Normal
2,291,cross_5,50.17,-0.037,31.26,36.253,56.98,Normal
2,294,cross_0,46.9,0.107,181.51,33.743,45.32,Normal
2,294,cross_1,50.15,-0.178,180.04,36.253,46.3,Normal
2,294,cross_2,50.18,-0.061,118.44,35.111,45.84,Normal
2,294,cross_3,50.25,0.112,87.38,32.936,46.06,Normal
2,294,cross_4,50.35,-0.045,48.78,36.266,45.86,Normal
2,294,cross_5,50.15,-0.07,30.19,36.252,58.43,Normal
2,297,cross_0,46.89,-0.013,185.63,33.743,44.94,Normal
2,297,cross_1,50.37,0.611,184.44,36.253,48.08,Normal
2,297,cross_2,50.31,0.373,122.93,35.429,47.11,Normal
2,297,cross_3,50.2,-0.139,91.9,33.368,46.16,Normal
2,297,cross_4,50.27,-0.23,53.29,36.265,46.53,Normal
2,297,cross_5,50.2,0.139,29.14,36.252,60.07,Normal
2,300,cross_0,46.9,0.008,189.77,33.745,44.92,Normal
2,300,cross_1,50.24,-0.346,188.83,36.252,46.99,Normal
2,300,cross_2,50.34,0.094,127.43,35.686,46.01,Normal
2,300,cross_3,50.27,0.203,96.41,33.824,46.43,Normal
2,300,cross_4,50.15,-0.325,57.8,36.264,46.89,Normal
2,300,cross_5,50.39,0.536,28.79,36.252,62.18,Normal
2,303,cross_0,46.87,-0.075,194.05,33.746,45.18,Normal
2,303,cross_1,50.26,0.048,193.37,36.252,45.81,Normal
2,303,cross_2,50.23,-0.322,132.14,35.886,46.9,Normal
2,303,cross_3,50.21,-0.17,101.19,34.28,46.28,Normal
2,303,cross_4,50.39,0.672,62.78,36.263,48.33,Normal
2,303,cross_5,50.36,-0.088,30.03,36.253,58.75,Normal
2,306,cross_0,46.66,-0.582,198.36,33.747,47.17,Normal
2,306,cross_1,50.16,-0.274,197.92,36.252,46.69,Normal
2,306,cross_2,50.19,-0.117,136.87,36.035,46.07,Normal
2,306,cross_3,50.13,-0.208,105.98,34.713,46.42,Normal
2,306,cross_4,50.39,-0.013,67.77,36.263,45.69,Normal
2,306,cross_5,50.21,-0.43,32.01,36.253,57.67,Normal
2,309,cross_1,50.37,0.563,202.35,36.252,47.89,Normal
2,309,cross_2,50.25,0.181,141.38,36.138,46.34,Normal
2,309,cross_3,50.34,0.563,110.53,35.097,47.88,Normal
2,309,cross_4,50.2,-0.504,72.29,36.263,47.62,Normal
2,309,cross_5,50.39,0.504,33.7,36.254,56.16,Normal
2,312,cross_2,50.39,0.377,146.14,36.205,47.15,Normal
2,312,cross_3,50.33,-0.02,115.35,35.416,45.71,Normal
2,312,cross_4,50.35,0.414,77.27,36.262,47.29,Normal
2,312,cross_5,50.33,-0.168,36.79,36.255,51.88,Normal
2,315,cross_2,50.19,-0.544,151.16,36.241,47.77,Normal
2,315,cross_3,50.37,0.12,120.48,35.674,46.12,Normal
2,315,cross_4,50.38,0.068,82.72,36.263,45.91,Normal
2,315,cross_5,50.24,-0.232,41.13,36.256,49.06,Normal
2,318,cross_2,50.38,0.513,156.41,36.257,47.69,Normal
2,318,cross_3,50.24,-0.378,125.86,35.876,47.12,Normal
2,318,cross_4,50.19,-0.531,88.5,36.263,47.72,Normal
2,318,cross_5,50.38,0.384,46.3,36.257,47.61,Normal
2,321,cross_2,50.32,-0.144,161.42,36.26,46.2,Normal
2,321,cross_3,50.24,0.008,130.94,36.027,45.64,Normal
2,321,cross_4,50.35,0.451,93.8,36.263,47.44,Normal
2,321,cross_5,50.23,-0.41,50.79,36.258,47.25,Normal
2,324,cross_2,50.19,-0.368,166.44,36.262,47.07,Normal
2,324,cross_3,50.26,0.062,136.05,36.132,45.86,Normal
2,324,cross_4,50.16,-0.521,99.11,36.262,47.67,Normal
2,324,cross_5,50.27,0.102,55.43,36.259,46.02,Normal
2,327,cross_2,50.14,-0.13,171.78,36.262,46.11,Normal
2,327,cross_3,50.36,0.282,141.53,36.199,46.76,Normal
2,327,cross_4,50.37,0.58,104.92,36.263,47.96,Normal
2,327,cross_5,50.27,0.005,61.0,36.26,45.64,Normal
2,330,cross_2,50.14,-0.014,176.84,36.262,45.64,Normal
2,330,cross_3,50.25,-0.322,146.67,36.235,46.9,Normal
2,330,cross_4,50.34,-0.093,110.23,36.263,46.0,Normal
2,330,cross_5,50.23,-0.128,65.82,36.26,46.12,Normal
2,333,cross_2,50.38,0.657,181.92,36.262,48.27,Normal
2,333,cross_3,50.2,-0.126,151.83,36.25,46.1,Normal
2,333,cross_4,50.19,-0.408,115.55,36.262,47.23,Normal
2,333,cross_5,50.39,0.446,70.73,36.261,47.42,Normal
2,336,cross_2,50.3,-0.213,187.02,36.261,46.48,Normal
2,336,cross_3,50.22,0.062,157.0,36.252,45.85,Normal
2,336,cross_4,50.34,0.423,120.87,36.261,47.32,Normal
2,336,cross_5,50.18,-0.579,75.68,36.261,47.91,Normal
2,339,cross_2,50.25,-0.148,192.13,36.261,46.2,Normal
2,339,cross_3,50.25,0.06,162.18,36.252,45.85,Normal
2,339,cross_4,50.16,-0.499,126.19,36.261,47.59,Normal
2,339,cross_5,50.36,0.505,80.69,36.261,47.65,Normal
2,342,cross_2,50.29,0.124,197.59,36.261,46.12,Normal
2,342,cross_3,50.29,0.128,167.77,36.253,46.13,Normal
2,342,cross_4,50.14,-0.054,132.02,36.26,45.81,Normal
2,342,cross_5,50.25,-0.301,86.49,36.261,46.82,Normal
2,345,cross_2,50.22,-0.188,202.73,36.26,46.36,Normal
2,345,cross_3,50.36,0.181,172.98,36.253,46.36,Normal
2,345,cross_4,50.31,0.471,137.34,36.259,47.51,Normal
2,345,cross_5,50.4,0.406,91.56,36.261,47.27,Normal
2,348,cross_2,50.14,-0.221,207.52,36.26,46.47,Normal
2,348,cross_3,50.37,0.038,177.8,36.254,45.79,Normal
2,348,cross_4,50.2,-0.314,142.15,36.257,46.86,Normal
2,348,cross_5,50.24,-0.448,95.92,36.26,47.4,Normal
2,351,cross_2,50.4,0.701,212.32,36.26,48.45,Normal
2,351,cross_3,50.16,-0.578,182.61,36.254,47.9,Normal
2,351,cross_4,50.27,0.199,146.95,36.256,46.41,Normal
2,351,cross_5,50.34,0.294,100.33,36.26,46.81,Normal
2,354,cross_3,50.14,-0.073,187.43,36.255,45.88,Normal
2,354,cross_4,50.2,-0.188,151.77,36.255,46.35,Normal
2,354,cross_5,50.25,-0.243,104.77,36.259,46.58,Normal
2,357,cross_3,50.38,0.675,192.25,36.255,48.34,Normal
2,357,cross_4,50.27,0.18,156.57,36.254,46.33,Normal
2,357,cross_5,50.38,0.357,109.25,36.259,47.07,Normal
2,360,cross_3,50.16,-0.62,197.07,36.255,48.07,Normal
2,360,cross_4,50.27,0.004,161.39,36.253,45.63,Normal
2,360,cross_5,50.14,-0.672,113.75,36.258,48.27,Normal
2,363,cross_3,50.29,0.366,201.48,36.255,47.08,Normal
2,363,cross_4,50.31,0.121,165.7,36.253,46.11,Normal
2,363,cross_5,50.3,0.445,117.6,36.258,47.4,Normal
2,366,cross_3,50.19,-0.28,205.9,36.255,46.72,Normal
2,366,cross_4,50.21,-0.284,170.01,36.252,46.74,Normal
2,366,cross_5,50.14,-0.45,121.49,36.257,47.39,Normal
2,369,cross_3,50.27,0.221,209.93,36.255,46.5,Normal
2,369,cross_4,50.31,0.263,173.84,36.252,46.68,Normal
2,369,cross_5,50.38,0.661,124.75,36.257,48.28,Normal
2,372,cross_3,50.35,0.222,213.98,36.256,46.52,Normal
2,372,cross_4,50.16,-0.398,177.69,36.251,47.18,Normal
2,372,cross_5,50.28,-0.276,128.07,36.256,46.72,Normal
2,375,cross_3,50.35,0.012,218.02,36.257,45.68,Normal
2,375,cross_4,50.31,0.419,181.56,36.25,47.3,Normal
2,375,cross_5,50.35,0.211,131.45,36.255,46.48,Normal
2,378,cross_4,50.18,-0.364,185.91,36.248,47.05,Normal
2,378,cross_5,50.2,-0.418,135.49,36.254,47.27,Normal
2,381,cross_4,50.16,-0.06,190.73,36.247,45.83,Normal
2,381,cross_5,50.4,0.536,140.19,36.254,47.79,Normal
2,384,cross_4,50.28,0.323,195.08,36.245,46.91,Normal
2,384,cross_5,50.36,-0.106,144.28,36.253,46.06,Normal
2,387,cross_4,50.15,-0.365,199.91,36.243,47.05,Normal
2,387,cross_5,50.24,-0.331,148.98,36.253,46.93,Normal
2,390,cross_4,50.21,0.176,205.2,36.242,46.31,Normal
2,390,cross_5,50.16,-0.214,154.3,36.252,46.45,Normal
2,393,cross_4,50.35,0.386,210.02,36.24,47.18,Normal
2,393,cross_5,50.13,-0.083,159.01,36.252,45.92,Normal
2,396,cross_4,50.37,0.054,214.38,36.24,45.85,Normal
2,396,cross_5,50.19,0.156,163.14,36.251,46.22,Normal
2,399,cross_4,50.17,-0.534,218.28,36.238,47.73,Normal
2,399,cross_5,50.29,0.297,166.7,36.25,46.81,Normal
2,402,cross_4,50.28,0.291,222.65,36.238,46.78,Normal
2,402,cross_5,50.3,0.008,170.87,36.25,45.65,Normal
2,405,cross_4,50.33,0.14,226.57,36.238,46.19,Normal
2,405,cross_5,50.3,0.018,174.48,36.249,45.69,Normal
2,408,cross_5,50.18,-0.356,178.68,36.249,47.02,Normal
2,411,cross_5,50.18,0.017,182.34,36.249,45.66,Normal
2,414,cross_5,50.36,0.506,186.02,36.249,47.66,Normal
2,417,cross_5,50.22,-0.411,189.36,36.249,47.25,Normal
2,420,cross_5,50.28,0.166,192.74,36.249,46.28,Normal
2,423,cross_5,50.27,-0.023,196.15,36.249,45.71,Normal
2,426,cross_5,50.28,0.037,199.59,36.249,45.77,Normal
2,429,cross_5,50.28,0.01,203.56,36.248,45.66,Normal
2,432,cross_5,50.21,-0.214,208.03,36.247,46.46,Normal
2,435,cross_5,50.24,0.084,212.02,36.246,45.94,Normal
2,438,cross_5,50.16,-0.224,215.53,36.245,46.48,Normal
2,441,cross_5,50.14,-0.041,219.54,36.243,45.75,Normal
2,444,cross_5,50.29,0.418,223.09,36.242,47.29,Normal
2,447,cross_5,50.33,0.099,227.13,36.241,46.02,Normal
2,450,cross_5,50.39,0.171,230.72,36.24,46.33,Normal
3,3,cross_0,41.93,-13.131,245.68,68.755,63.91,Normal
3,6,cross_0,44.2,6.303,241.51,89.856,64.34,Normal
3,9,cross_0,46.55,6.529,237.2,105.71,64.82,Normal
3,12,cross_0,46.73,0.483,232.28,118.436,46.78,Normal
3,15,cross_0,46.78,0.157,227.36,128.963,45.49,Normal
3,18,cross_0,46.86,0.223,222.44,137.797,45.77,Normal
3,21,cross_0,46.7,-0.459,218.06,145.246,46.68,Normal
3,21,cross_1,33.17,-47.756,238.16,69.831,62.45,Normal
3,24,cross_0,46.66,-0.111,214.22,151.516,45.28,Normal
3,24,cross_1,35.29,5.876,235.1,90.665,62.77,Normal
3,27,cross_0,46.88,0.627,210.39,156.747,47.39,Normal
3,27,cross_1,37.51,6.182,231.89,106.485,63.13,Normal
3,30,cross_0,46.71,-0.483,206.02,161.04,46.78,Normal
3,30,cross_1,40.02,6.974,228.01,119.275,63.56,Normal
3,33,cross_0,46.82,0.295,201.65,164.47,46.05,Normal
3,33,cross_1,42.23,6.118,223.97,129.91,63.96,Normal
3,36,cross_0,46.71,-0.294,197.84,167.09,46.03,Normal
3,36,cross_1,44.51,6.355,220.28,138.868,64.4,Normal
3,39,cross_0,46.66,-0.151,194.6,168.936,45.44,Normal
3,39,cross_1,46.82,6.397,216.97,146.443,64.87,Normal
3,42,cross_0,46.78,0.347,191.58,170.035,46.25,Normal
3,42,cross_1,49.27,6.812,213.68,152.825,65.39,Normal
3,45,cross_0,46.77,-0.025,188.58,170.401,44.96,Normal
3,45,cross_1,50.37,3.071,210.3,158.153,57.92,Normal
3,48,cross_0,46.8,0.064,185.03,170.038,45.12,Normal
3,48,cross_1,50.28,-0.274,206.4,162.529,46.71,Normal
3,51,cross_0,46.72,-0.208,181.5,168.941,45.68,Normal
3,51,cross_1,50.33,0.139,202.52,166.029,46.18,Normal
3,51,cross_2,43.95,-17.904,233.57,69.599,64.29,Normal
3,54,cross_0,46.9,0.511,178.0,167.097,46.93,Normal
3,54,cross_1,50.31,-0.055,198.66,168.707,45.84,Normal
3,54,cross_2,46.2,6.26,229.86,90.213,64.74,Normal
3,57,cross_0,46.72,-0.525,174.51,164.481,46.95,Normal
3,57,cross_1,50.4,0.25,194.8,170.602,46.64,Normal
3,57,cross_2,48.42,6.146,226.0,105.797,65.21,Normal
3,60,cross_0,46.73,0.051,170.43,161.054,45.06,Normal
3,60,cross_1,50.16,-0.658,190.41,171.739,48.22,Normal
3,60,cross_2,50.27,5.15,221.53,118.338,65.62,Normal
3,63,cross_0,46.82,0.232,165.74,156.763,45.8,Normal
3,63,cross_1,50.3,0.39,185.46,172.135,47.18,Normal
3,63,cross_2,50.4,0.354,216.54,128.726,47.06,Normal
3,66,cross_0,46.82,0.005,161.05,151.534,44.89,Normal
3,66,cross_1,50.29,-0.024,180.5,171.794,45.72,Normal
3,66,cross_2,50.28,-0.314,211.56,137.451,46.88,Normal
3,69,cross_0,46.67,-0.403,156.99,145.268,46.45,Normal
3,69,cross_1,50.27,-0.054,176.12,170.711,45.83,Normal
3,69,cross_2,50.25,-0.094,207.05,144.812,45.99,Normal
3,72,cross_0,46.79,0.332,153.58,137.821,46.19,Normal
3,72,cross_1,50.36,0.254,172.33,168.873,46.65,Normal
3,72,cross_2,50.21,-0.12,203.02,151.01,46.08,Normal
3,75,cross_0,46.87,0.222,150.84,128.991,45.77,Normal
3,75,cross_1,50.36,-0.005,169.17,166.255,45.66,Normal
3,75,cross_2,50.2,-0.021,199.49,156.183,45.68,Normal
3,78,cross_0,46.71,-0.452,147.5,118.467,46.66,Normal
3,78,cross_1,50.26,-0.286,165.44,162.817,46.76,Normal
3,78,cross_2,50.36,0.443,195.49,160.431,47.41,Normal
3,81,cross_0,46.69,-0.055,143.53,105.746,45.06,Normal
3,81,cross_1,50.34,0.231,161.12,158.509,46.55,Normal
3,81,cross_2,50.28,-0.223,191.0,163.824,46.51,Normal
3,81,cross_3,36.74,-37.804,225.39,69.489,63.0,Normal
3,84,cross_0,46.68,-0.031,138.91,89.898,44.96,Normal
3,84,cross_1,50.17,-0.484,156.22,153.255,47.53,Normal
3,84,cross_2,50.15,-0.358,186.02,166.416,47.02,Normal
3,84,cross_3,38.86,5.877,221.3,90.119,63.36,Normal
3,87,cross_0,46.85,0.467,134.29,68.797,46.75,Normal
3,87,cross_1,50.22,0.14,151.32,146.955,46.16,Normal
3,87,cross_2,50.28,0.347,181.04,168.243,47.01,Normal
3,87,cross_3,41.21,6.531,217.05,105.767,63.77,Normal
3,90,cross_0,46.73,-0.335,130.37,33.711,46.19,Normal
3,90,cross_1,50.34,0.344,147.04,139.467,47.01,Normal
3,90,cross_2,50.36,0.247,176.55,169.331,46.63,Normal
3,90,cross_3,43.57,6.559,213.06,118.401,64.22,Normal
3,93,cross_0,46.89,0.439,125.77,33.731,46.64,Normal
3,93,cross_1,50.22,-0.334,142.14,130.587,46.94,Normal
3,93,cross_2,50.36,-0.012,171.56,169.692,45.68,Normal
3,93,cross_3,45.77,6.113,208.48,128.891,64.66,Normal
3,96,cross_0,46.7,-0.505,121.89,33.736,46.87,Normal
3,96,cross_1,50.3,0.228,137.89,120.006,46.54,Normal
3,96,cross_2,50.38,0.05,167.09,169.334,45.84,Normal
3,96,cross_3,48.31,7.056,204.14,137.712,65.19,Normal
3,99,cross_0,46.77,0.178,118.74,33.736,45.57,Normal
3,99,cross_1,50.23,-0.199,134.31,107.221,46.4,Normal
3,99,cross_2,50.24,-0.384,163.13,168.25,47.14,Normal
3,99,cross_3,50.22,5.29,200.08,145.154,65.6,Normal
